transaction_id,amount,timestamp,account_type,location,merchant_category,is_anomaly
28,65.01,2024-01-30 05:53:00,Checking,Philadelphia,Travel,0
79,40.93,2024-01-30 06:01:00,Credit,Dallas,Education,0
522,100.99,2024-01-30 08:33:00,Checking,Philadelphia,Travel,0
102,63.56,2024-01-30 09:34:00,Credit,Dallas,Electronics,0
329,119.11,2024-01-30 10:42:00,Savings,San Antonio,Restaurant,0
346,86.24,2024-01-30 10:47:00,Savings,Chicago,Restaurant,0
406,72.53,2024-01-30 11:49:00,Checking,Phoenix,Travel,0
698,95.69,2024-01-30 11:55:00,Credit,San Diego,Travel,0
824,49.21,2024-01-30 12:51:00,Savings,Philadelphia,Electronics,0
547,123.42,2024-01-30 13:01:00,Savings,Houston,Retail,0
965,42.22,2024-01-30 13:05:00,Savings,Chicago,Healthcare,0
716,150.37,2024-01-30 13:06:00,Checking,San Diego,Education,0
186,52.58,2024-01-30 13:51:00,Checking,Dallas,Restaurant,0
134,51.49,2024-01-30 13:52:00,Savings,Philadelphia,Utilities,0
15,43.07,2024-01-30 14:50:00,Credit,San Diego,Retail,0
486,87.74,2024-01-30 16:44:00,Checking,San Antonio,Healthcare,0
312,160.43,2024-01-30 16:47:00,Credit,San Jose,Utilities,0
224,48.53,2024-01-30 16:48:00,Checking,Los Angeles,Restaurant,0
833,276.38,2024-01-30 17:17:00,Credit,San Jose,Entertainment,0
451,210.0,2024-01-30 17:24:00,Credit,San Jose,Healthcare,0
932,91.88,2024-01-30 19:07:00,Credit,San Diego,Grocery,0
225,82.05,2024-01-30 19:47:00,Savings,Chicago,Entertainment,0
606,33.95,2024-01-30 20:43:00,Credit,Houston,Retail,0
1005,39913.54,2024-01-30 20:53:00,Savings,Unknown,Wire Transfer,1
1133,14407.73,2024-01-30 21:44:00,Credit,Unknown,Crypto Exchange,1
602,162.37,2024-01-30 22:12:00,Credit,Los Angeles,Investment,0
937,137.38,2024-01-30 22:15:00,Checking,Dallas,Restaurant,0
956,45.71,2024-01-30 22:25:00,Checking,San Jose,Entertainment,0
322,165.42,2024-01-30 22:41:00,Savings,San Diego,Grocery,0
782,122.42,2024-01-30 22:41:00,Checking,San Diego,Investment,0
50,75.1,2024-01-30 23:36:00,Savings,Dallas,Healthcare,0
964,59.52,2024-01-30 23:41:00,Savings,Chicago,Utilities,0
1148,14423.83,2024-01-30 23:43:00,Savings,Unknown,Foreign Exchange,1
526,176.61,2024-01-30 23:58:00,Savings,Los Angeles,Electronics,0
